"Date","Time","Test Total Time",,
"241210_Perennial_Ryegrass","21.000","12.470","3.000","999.90"
"241210_Perennial_Ryegrass","22.000","12.466","3.000","999.90"
"241210_Perennial_Ryegrass","23.000","12.462","3.000","999.90"
"241210_Perennial_Ryegrass","24.000","12.462","3.000","999.90"
"241210_Perennial_Ryegrass","25.000","12.462","3.000","999.90"
"241210_Perennial_Ryegrass","26.000","12.462","3.000","999.90"
"241210_Perennial_Ryegrass","27.000","12.458","3.000","999.90"
"241210_Perennial_Ryegrass","28.000","12.458","3.000","999.90"
"241210_Perennial_Ryegrass","29.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","30.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","31.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","32.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","33.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","34.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","35.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","36.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","37.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","38.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","39.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","40.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","41.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","42.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","43.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","44.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","45.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","46.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","47.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","48.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","49.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","50.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","51.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","52.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","53.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","54.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","55.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","56.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","57.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","58.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","59.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","60.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","61.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","62.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","63.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","64.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","65.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","66.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","67.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","68.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","69.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","70.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","71.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","72.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","73.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","74.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","75.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","76.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","77.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","78.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","79.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","80.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","81.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","82.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","83.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","84.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","85.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","86.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","87.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","88.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","89.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","90.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","91.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","92.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","93.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","94.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","95.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","96.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","97.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","98.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","99.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","100.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","101.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","102.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","103.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","104.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","105.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","106.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","107.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","108.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","109.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","110.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","111.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","112.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","113.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","114.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","115.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","116.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","117.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","118.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","119.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","120.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","121.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","122.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","123.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","124.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","125.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","126.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","127.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","128.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","129.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","130.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","131.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","132.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","133.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","134.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","135.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","136.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","137.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","138.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","139.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","140.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","141.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","142.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","143.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","144.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","145.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","146.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","147.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","148.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","149.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","150.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","151.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","152.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","153.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","154.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","155.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","156.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","157.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","158.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","159.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","160.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","161.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","162.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","163.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","164.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","165.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","166.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","167.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","168.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","169.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","170.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","171.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","172.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","173.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","174.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","175.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","176.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","177.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","178.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","179.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","180.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","181.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","182.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","183.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","184.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","185.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","186.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","187.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","188.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","189.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","190.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","191.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","192.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","193.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","194.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","195.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","196.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","197.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","198.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","199.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","200.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","201.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","202.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","203.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","204.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","205.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","206.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","207.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","208.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","209.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","210.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","211.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","212.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","213.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","214.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","215.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","216.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","217.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","218.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","219.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","220.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","221.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","222.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","223.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","224.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","225.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","226.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","227.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","228.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","229.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","230.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","231.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","232.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","233.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","234.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","235.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","236.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","237.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","238.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","239.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","240.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","241.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","242.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","243.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","244.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","245.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","246.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","247.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","248.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","249.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","250.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","251.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","252.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","253.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","254.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","255.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","256.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","257.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","258.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","259.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","260.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","261.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","262.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","263.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","264.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","265.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","266.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","267.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","268.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","269.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","270.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","271.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","272.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","273.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","274.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","275.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","276.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","277.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","278.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","279.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","280.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","281.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","282.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","283.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","284.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","285.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","286.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","287.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","288.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","289.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","290.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","291.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","292.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","293.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","294.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","295.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","296.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","297.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","298.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","299.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","300.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","301.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","302.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","303.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","304.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","305.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","306.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","307.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","308.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","309.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","310.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","311.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","312.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","313.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","314.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","315.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","316.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","317.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","318.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","319.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","320.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","321.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","322.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","323.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","324.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","325.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","326.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","327.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","328.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","329.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","330.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","331.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","332.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","333.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","334.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","335.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","336.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","337.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","338.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","339.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","340.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","341.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","342.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","343.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","344.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","345.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","346.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","347.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","348.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","349.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","350.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","351.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","352.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","353.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","354.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","355.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","356.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","357.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","358.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","359.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","360.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","361.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","362.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","363.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","364.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","365.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","366.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","367.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","368.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","369.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","370.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","371.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","372.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","373.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","374.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","375.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","376.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","377.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","378.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","379.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","380.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","381.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","382.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","383.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","384.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","385.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","386.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","387.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","388.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","389.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","390.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","391.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","392.000","12.446","3.000","999.90"
"241210_Perennial_Ryegrass","393.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","394.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","395.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","396.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","397.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","398.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","399.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","400.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","401.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","402.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","403.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","404.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","405.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","406.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","407.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","408.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","409.000","12.450","3.000","999.90"
"241210_Perennial_Ryegrass","410.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","411.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","412.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","413.000","12.454","3.000","999.90"
"241210_Perennial_Ryegrass","414.000","12.454","3.000","999.90"
